id,price,"date_stamp","journal_id",influence_id,"url","license"
11556,3000.00,"2016-08-11","2167-485X",NULL,NULL,""
11557,3000.00,"2016-08-11","2167-4841",NULL,NULL,""
11558,3000.00,"2016-08-11","2198-641X",NULL,NULL,""
11559,3000.00,"2016-08-11","2167-4833",NULL,NULL,""
11560,3000.00,"2016-08-11","2198-6592",NULL,NULL,""
11561,3000.00,"2016-08-11","1535-1645",NULL,NULL,""
11562,3000.00,"2016-08-11","1936-4733",NULL,NULL,""
11563,3000.00,"2016-08-11","2199-2428",NULL,NULL,""
11564,3000.00,"2016-08-11","2167-4825",NULL,NULL,""
11565,3000.00,"2016-08-11","1935-9748",NULL,NULL,""
11566,3000.00,"2016-08-11","1534-6307",NULL,NULL,""
11567,3000.00,"2016-08-11","1548-3592",NULL,NULL,""
11568,3000.00,"2016-08-11","2198-6401",NULL,NULL,""
11569,3000.00,"2016-08-11","2198-7866",NULL,NULL,""
11570,3000.00,"2016-08-11","2167-4817",NULL,NULL,""
11571,3000.00,"2016-08-11","2196-3010",NULL,NULL,""
11572,3000.00,"2016-08-11","2196-3029",NULL,NULL,""
11573,3000.00,"2016-08-11","2198-6096",NULL,NULL,""
11574,3000.00,"2016-08-11","2196-3053",NULL,NULL,""
11575,3000.00,"2016-08-11","1534-3189",NULL,NULL,""
11576,3000.00,"2016-08-11","1534-309X",NULL,NULL,""
11577,3000.00,"2016-08-11","1534-6250",NULL,NULL,""
11578,3000.00,"2016-08-11","1534-3138",NULL,NULL,""
11579,3000.00,"2016-08-11","1534-6277",NULL,NULL,""
11580,3000.00,"2016-08-11","2198-6088",NULL,NULL,""
11581,3000.00,"2016-08-11","2196-3061",NULL,NULL,""
11582,3000.00,"2016-08-11","2198-6002",NULL,NULL,""
11583,3000.00,"2016-08-11","2196-3045",NULL,NULL,""
11584,3000.00,"2016-08-11","1534-6285",NULL,NULL,""
11585,3000.00,"2016-08-11","2196-2928",NULL,NULL,""
11586,3000.00,"2016-08-11","1573-0778",NULL,NULL,""
11587,3000.00,"2016-08-11","1958-5594",NULL,NULL,""
11588,3000.00,"2016-08-11","1569-7274",NULL,NULL,""
11589,3000.00,"2016-08-11","1573-756X",NULL,NULL,""
11590,3000.00,"2016-08-11","1610-1995",NULL,NULL,""
11591,3000.00,"2016-08-11","1572-9982",NULL,NULL,""
11592,3000.00,"2016-08-11","2197-1722",NULL,NULL,""
11593,3000.00,"2016-08-11","1129-6569",NULL,NULL,""
11594,3000.00,"2016-08-11","1533-7790",NULL,NULL,""
11595,3000.00,"2016-08-11","1572-8080",NULL,NULL,""
11596,3000.00,"2016-08-11","1573-7586",NULL,NULL,""
11597,3000.00,"2016-08-11","1432-041X",NULL,NULL,""
11598,3000.00,"2016-08-11","1860-9724",NULL,NULL,""
11599,3000.00,"2016-08-11","1432-0428",NULL,NULL,""
11600,3000.00,"2016-08-11","1573-0786",NULL,NULL,""
11601,3000.00,"2016-08-11","1573-2568",NULL,NULL,""
11602,3000.00,"2016-08-11","2199-3254",NULL,NULL,""
11603,3000.00,"2016-08-11","1432-0444",NULL,NULL,""
11604,3000.00,"2016-08-11","1573-7594",NULL,NULL,""
11605,3000.00,"2016-08-11","1432-0452",NULL,NULL,""
11606,3000.00,"2016-08-11","1573-7578",NULL,NULL,""
11607,3000.00,"2016-08-11","1573-2622",NULL,NULL,""
11608,3000.00,"2016-08-11","2190-3948",NULL,NULL,""
11609,3000.00,"2016-08-11","1179-1942",NULL,NULL,""
11610,3000.00,"2016-08-11","1179-1950",NULL,NULL,""
11611,3000.00,"2016-08-11","1179-1969",NULL,NULL,""
11612,3000.00,"2016-08-11","1179-1977",NULL,NULL,""
11613,3000.00,"2016-08-11","2153-0793",NULL,NULL,""
11614,3000.00,"2016-08-11","1432-0460",NULL,NULL,""
11615,3000.00,"2016-08-11","1613-7620",NULL,NULL,""
11616,3000.00,"2016-08-11","1573-1707",NULL,NULL,""
11617,3000.00,"2016-08-11","1573-0794",NULL,NULL,""
11618,3000.00,"2016-08-11","1865-0481",NULL,NULL,""
11619,3000.00,"2016-08-11","1874-6284",NULL,NULL,""
11620,3000.00,"2016-08-11","1590-1262",NULL,NULL,""
11621,3000.00,"2016-08-11","1612-9210",NULL,NULL,""
11622,3000.00,"2016-08-11","1440-1703",NULL,NULL,""
11623,3000.00,"2016-08-11","1973-820X",NULL,NULL,""
11624,3000.00,"2016-08-11","1972-4977",NULL,NULL,""
11625,3000.00,"2016-08-11","1874-9364",NULL,NULL,""
11626,3000.00,"2016-08-11","1574-0277",NULL,NULL,""
11627,3000.00,"2016-08-11","1432-0479",NULL,NULL,""
11628,3000.00,"2016-08-11","2196-1093",NULL,NULL,""
11629,3000.00,"2016-08-11","1435-8131",NULL,NULL,""
11630,3000.00,"2016-08-11","1435-0629",NULL,NULL,""
11631,3000.00,"2016-08-11","1573-3017",NULL,NULL,""
11632,3000.00,"2016-08-11","1573-7608",NULL,NULL,""
11633,3000.00,"2016-08-11","1874-8600",NULL,NULL,""
11634,3000.00,"2016-08-11","1573-336X",NULL,NULL,""
11635,3000.00,"2016-08-11","1573-1723",NULL,NULL,""
11636,3000.00,"2016-08-11","1573-0816",NULL,NULL,""
11637,3000.00,"2016-08-11","1556-6501",NULL,NULL,""
11638,3000.00,"2016-08-11","1432-0487",NULL,NULL,""
11639,3000.00,"2016-08-11","1868-5994",NULL,NULL,""
11640,3000.00,"2016-08-11","1572-9362",NULL,NULL,""
11641,3000.00,"2016-08-11","1422-8890",NULL,NULL,""
11642,3000.00,"2016-08-11","1438-1435",NULL,NULL,""
11643,3000.00,"2016-08-11","2199-3637",NULL,NULL,""
11644,3000.00,"2016-08-11","1573-6911",NULL,NULL,""
11645,3000.00,"2016-08-11","1435-8921",NULL,NULL,""
11646,3000.00,"2016-08-11","1573-7616",NULL,NULL,""
11647,3000.00,"2016-08-11","1573-3378",NULL,NULL,""
11648,3000.00,"2016-08-11","1559-0100",NULL,NULL,""
11649,3000.00,"2016-08-11","1559-0097",NULL,NULL,""
11650,3000.00,"2016-08-11","2363-8338",NULL,NULL,""
11651,3000.00,"2016-08-11","1570-6478",NULL,NULL,""
11652,3000.00,"2016-08-11","1868-3975",NULL,NULL,""
11653,3000.00,"2016-08-11","1868-856X",NULL,NULL,""
11654,3000.00,"2016-08-11","1435-5663",NULL,NULL,""
11655,3000.00,"2016-08-11","1573-2975",NULL,NULL,""
11656,3000.00,"2016-08-11","2194-5411",NULL,NULL,""
11657,3000.00,"2016-08-11","1573-5133",NULL,NULL,""
11658,3000.00,"2016-08-11","1610-3661",NULL,NULL,""
11659,3000.00,"2016-08-11","1866-6299",NULL,NULL,""
11660,3000.00,"2016-08-11","1573-3009",NULL,NULL,""
11661,3000.00,"2016-08-11","1867-383X",NULL,NULL,""
11662,3000.00,"2016-08-11","1573-1510",NULL,NULL,""
11663,3000.00,"2016-08-11","1573-2983",NULL,NULL,""
11664,3000.00,"2016-08-11","1347-4715",NULL,NULL,""
11665,3000.00,"2016-08-11","1432-1009",NULL,NULL,""
11666,3000.00,"2016-08-11","1573-2967",NULL,NULL,""
11667,3000.00,"2016-08-11","1573-2959",NULL,NULL,""
11668,3000.00,"2016-08-11","2198-7505",NULL,NULL,""
11669,3000.00,"2016-08-11","1573-1502",NULL,NULL,""
11670,3000.00,"2016-08-11","1614-7499",NULL,NULL,""
11671,3000.00,"2016-08-11","1863-9038",NULL,NULL,""
11672,3000.00,"2016-08-11","1572-8420",NULL,NULL,""
11673,3000.00,"2016-08-11","1439-0302",NULL,NULL,""
11674,3000.00,"2016-08-11","1612-9067",NULL,NULL,""
11675,3000.00,"2016-08-11","1559-2731",NULL,NULL,""
11676,3000.00,"2016-08-11","1572-8447",NULL,NULL,""
11677,3000.00,"2016-08-11","1572-8439",NULL,NULL,""
11678,3000.00,"2016-08-11","1437-1618",NULL,NULL,""
11679,3000.00,"2016-08-11","1573-5060",NULL,NULL,""
11680,3000.00,"2016-08-11","2147-4281",NULL,NULL,""
11681,3000.00,"2016-08-11","2147-429X",NULL,NULL,""
11682,3000.00,"2016-08-11","2192-4414",NULL,NULL,""
11683,3000.00,"2016-08-11","2193-9446",NULL,NULL,""
11684,3000.00,"2016-08-11","2192-4384",NULL,NULL,""
11685,3000.00,"2016-08-11","2365-7448",NULL,NULL,""
11686,3000.00,"2016-08-11","2190-9741",NULL,NULL,""
11687,3000.00,"2016-08-11","1434-4726",NULL,NULL,""
11688,3000.00,"2016-08-11","1996-9805",NULL,NULL,""
11689,3000.00,"2016-08-11","1433-8491",NULL,NULL,""
11690,3000.00,"2016-08-11","1432-1017",NULL,NULL,""
11691,3000.00,"2016-08-11","1741-6205",NULL,NULL,""
11692,3000.00,"2016-08-11","1435-165X",NULL,NULL,""
11693,3000.00,"2016-08-11","1438-2385",NULL,NULL,""
11694,3000.00,"2016-08-11","1613-9380",NULL,NULL,""
11695,3000.00,"2016-08-11","1439-6327",NULL,NULL,""
11696,3000.00,"2016-08-11","1435-4373",NULL,NULL,""
11697,3000.00,"2016-08-11","1432-1041",NULL,NULL,""
11698,3000.00,"2016-08-11","1572-9869",NULL,NULL,""
11699,3000.00,"2016-08-11","2107-0180",NULL,NULL,""
11700,3000.00,"2016-08-11","1573-7284",NULL,NULL,""
11701,3000.00,"2016-08-11","1612-4677",NULL,NULL,""
11702,3000.00,"2016-08-11","1618-7601",NULL,NULL,""
11703,3000.00,"2016-08-11","1572-9990",NULL,NULL,""
11704,3000.00,"2016-08-11","2199-6768",NULL,NULL,""
11705,3000.00,"2016-08-11","1619-7089",NULL,NULL,""
11706,3000.00,"2016-08-11","1436-6215",NULL,NULL,""
11707,3000.00,"2016-08-11","1432-1068",NULL,NULL,""
11708,3000.00,"2016-08-11","1432-1076",NULL,NULL,""
11709,3000.00,"2016-08-11","1879-4920",NULL,NULL,""
11710,3000.00,"2016-08-11","1573-8469",NULL,NULL,""
11711,3000.00,"2016-08-11","1435-0130",NULL,NULL,""
11712,3000.00,"2016-08-11","1572-9885",NULL,NULL,""
11713,3000.00,"2016-08-11","1878-5174",NULL,NULL,""
11714,3000.00,"2016-08-11","2364-1695",NULL,NULL,""
11715,3000.00,"2016-08-11","1863-9941",NULL,NULL,""
11716,3000.00,"2016-08-11","1439-0574",NULL,NULL,""
11717,3000.00,"2016-08-11","1436-736X",NULL,NULL,""
11718,3000.00,"2016-08-11","1434-601X",NULL,NULL,""
11719,3000.00,"2016-08-11","1434-6036",NULL,NULL,""
11720,3000.00,"2016-08-11","1434-6079",NULL,NULL,""
11721,3000.00,"2016-08-11","1292-895X",NULL,NULL,""
11722,3000.00,"2016-08-11","2102-6467",NULL,NULL,""
11723,3000.00,"2016-08-11","2190-5444",NULL,NULL,""
11724,3000.00,"2016-08-11","1951-6401",NULL,NULL,""
11725,3000.00,"2016-08-11","1432-1084",NULL,NULL,""
11726,3000.00,"2016-08-11","1432-0932",NULL,NULL,""
11727,3000.00,"2016-08-11","1682-4016",NULL,NULL,""
11728,3000.00,"2016-08-11","1934-2845",NULL,NULL,""
11729,3000.00,"2016-08-11","1573-8477",NULL,NULL,""
11730,3000.00,"2016-08-11","2188-2096",NULL,NULL,""
11731,3000.00,"2016-08-11","1864-5917",NULL,NULL,""
11732,3000.00,"2016-08-11","2198-9885",NULL,NULL,""
11733,3000.00,"2016-08-11","1868-6486",NULL,NULL,""
11734,3000.00,"2016-08-11","1572-9702",NULL,NULL,""
11735,3000.00,"2016-08-11","1572-9508",NULL,NULL,""
11736,3000.00,"2016-08-11","1432-1106",NULL,NULL,""
11737,3000.00,"2016-08-11","1573-6938",NULL,NULL,""
11738,3000.00,"2016-08-11","1741-2765",NULL,NULL,""
11739,3000.00,"2016-08-11","1747-1567",NULL,NULL,""
11740,3000.00,"2016-08-11","1432-1114",NULL,NULL,""
11741,3000.00,"2016-08-11","1572-915X",NULL,NULL,""
11742,3000.00,"2016-08-11","1433-4909",NULL,NULL,""
11743,3000.00,"2016-08-11","1612-4820",NULL,NULL,""
11744,3000.00,"2016-08-11","1573-7292",NULL,NULL,""
11745,3000.00,"2016-08-11","1572-8455",NULL,NULL,""
11746,3000.00,"2016-08-11","1432-5411",NULL,NULL,""
11747,3000.00,"2016-08-11","1432-1122",NULL,NULL,""
11748,3000.00,"2016-08-11","2373-8529",NULL,NULL,""
11749,3000.00,"2016-08-11","1572-8099",NULL,NULL,""
11750,3000.00,"2016-08-11","1573-5168",NULL,NULL,""
11751,3000.00,"2016-08-11","1444-2906",NULL,NULL,""
11752,3000.00,"2016-08-11","1936-6590",NULL,NULL,""
11753,3000.00,"2016-08-11","1573-1987",NULL,NULL,""
11754,3000.00,"2016-08-11","1874-9348",NULL,NULL,""
11755,3000.00,"2016-08-11","1874-9356",NULL,NULL,""
11756,3000.00,"2016-08-11","1936-976X",NULL,NULL,""
11757,3000.00,"2016-08-11","1557-1866",NULL,NULL,""
11758,3000.00,"2016-08-11","1935-5149",NULL,NULL,""
11759,3000.00,"2016-08-11","1869-1986",NULL,NULL,""
11760,3000.00,"2016-08-11","1866-7929",NULL,NULL,""
11761,3000.00,"2016-08-11","1867-0342",NULL,NULL,""
11762,3000.00,"2016-08-11","2364-6861",NULL,NULL,""
11763,3000.00,"2016-08-11","1876-4525",NULL,NULL,""
11764,3000.00,"2016-08-11","1556-2891",NULL,NULL,""
11765,3000.00,"2016-08-11","1860-8973",NULL,NULL,""
11766,3000.00,"2016-08-11","1862-7080",NULL,NULL,""
11767,3000.00,"2016-08-11","1433-299X",NULL,NULL,""
11768,3000.00,"2016-08-11","1572-8102",NULL,NULL,""
11769,3000.00,"2016-08-11","1434-0860",NULL,NULL,""
11770,3000.00,"2016-08-11","1437-0751",NULL,NULL,""
11771,3000.00,"2016-08-11","1572-8463",NULL,NULL,""
11772,3000.00,"2016-08-11","1615-3383",NULL,NULL,""
11773,3000.00,"2016-08-11","1572-9516",NULL,NULL,""
11774,3000.00,"2016-08-11","1572-8471",NULL,NULL,""
11775,3000.00,"2016-08-11","1674-7992",NULL,NULL,""
11776,3000.00,"2016-08-11","2095-0209",NULL,NULL,""
11777,3000.00,"2016-08-11","2095-0470",NULL,NULL,""
11778,3000.00,"2016-08-11","2198-2600",NULL,NULL,""
11779,3000.00,"2016-08-11","1438-7948",NULL,NULL,""
11780,3000.00,"2016-08-11","1878-9129",NULL,NULL,""
11781,3000.00,"2016-08-11","1573-2908",NULL,NULL,""
11782,3000.00,"2016-08-11","1436-3305",NULL,NULL,""
11783,3000.00,"2016-08-11","1861-969X",NULL,NULL,""
11784,3000.00,"2016-08-11","1869-2680",NULL,NULL,""
11785,3000.00,"2016-08-11","1936-4717",NULL,NULL,""
11786,3000.00,"2016-08-11","1572-9532",NULL,NULL,""
11787,3000.00,"2016-08-11","1863-6713",NULL,NULL,""
11788,3000.00,"2016-08-11","2092-9293",NULL,NULL,""
11789,3000.00,"2016-08-11","1573-7632",NULL,NULL,""
11790,3000.00,"2016-08-11","1573-5109",NULL,NULL,""
11791,3000.00,"2016-08-11","1573-6857",NULL,NULL,""
11792,3000.00,"2016-08-11","1867-2485",NULL,NULL,""
11793,3000.00,"2016-08-11","1573-7624",NULL,NULL,""
11794,3000.00,"2016-08-11","1572-9893",NULL,NULL,""
11795,3000.00,"2016-08-11","1432-1157",NULL,NULL,""
11796,3000.00,"2016-08-11","2363-8427",NULL,NULL,""
11797,3000.00,"2016-08-11","1572-9168",NULL,NULL,""
11798,3000.00,"2016-08-11","1420-8970",NULL,NULL,""
11799,3000.00,"2016-08-11","1573-1529",NULL,NULL,""
11800,3000.00,"2016-08-11","1439-0345",NULL,NULL,""
11801,3000.00,"2016-08-11","2363-5150",NULL,NULL,""
11802,3000.00,"2016-08-11","2196-8799",NULL,NULL,""
11803,3000.00,"2016-08-11","1573-4986",NULL,NULL,""
11804,3000.00,"2016-08-11","2190-7579",NULL,NULL,""
11805,3000.00,"2016-08-11","1521-1886",NULL,NULL,""
11806,3000.00,"2016-08-11","1435-702X",NULL,NULL,""
11807,3000.00,"2016-08-11","2364-4974",NULL,NULL,""
11808,3000.00,"2016-08-11","1434-7636",NULL,NULL,""
11809,3000.00,"2016-08-11","2365-631X",NULL,NULL,""
11810,3000.00,"2016-08-11","1435-5914",NULL,NULL,""
11811,3000.00,"2016-08-11","1572-9907",NULL,NULL,""
11812,3000.00,"2016-08-11","1432-1165",NULL,NULL,""
11813,3000.00,"2016-08-11","1613-2084",NULL,NULL,""
11814,3000.00,"2016-08-11","1876-4053",NULL,NULL,""
11815,3000.00,"2016-08-11","1432-1173",NULL,NULL,""
11816,3000.00,"2016-08-11","2192-6484",NULL,NULL,""
11817,3000.00,"2016-08-11","1936-0568",NULL,NULL,""
11818,3000.00,"2016-08-11","1573-3394",NULL,NULL,""
11819,3000.00,"2016-08-11","1572-9389",NULL,NULL,""
11820,3000.00,"2016-08-11","1572-9400",NULL,NULL,""
11821,3000.00,"2016-08-11","2190-7196",NULL,NULL,""
11822,3000.00,"2016-08-11","1573-7322",NULL,NULL,""
11823,3000.00,"2016-08-11","1615-2573",NULL,NULL,""
11824,3000.00,"2016-08-11","1432-1181",NULL,NULL,""
11825,3000.00,"2016-08-11","1572-8498",NULL,NULL,""
11826,3000.00,"2016-08-11","2190-2100",NULL,NULL,""
11827,3000.00,"2016-08-11","1936-0541",NULL,NULL,""
11828,3000.00,"2016-08-11","1248-9204",NULL,NULL,""
11829,3000.00,"2016-08-11","1615-6692",NULL,NULL,""
11830,3000.00,"2016-08-11","1435-1544",NULL,NULL,""
11831,3000.00,"2016-08-11","1179-1985",NULL,NULL,""
11832,3000.00,"2016-08-11","1573-174X",NULL,NULL,""
11833,3000.00,"2016-08-11","1432-119X",NULL,NULL,""
11834,3000.00,"2016-08-11","1742-6316",NULL,NULL,""
11835,3000.00,"2016-08-11","2198-2775",NULL,NULL,""
11836,3000.00,"2016-08-11","1433-0458",NULL,NULL,""
11837,3000.00,"2016-08-11","2366-6161",NULL,NULL,""
11838,3000.00,"2016-08-11","1868-8500",NULL,NULL,""
11839,3000.00,"2016-08-11","1749-0774",NULL,NULL,""
11840,3000.00,"2016-08-11","1572-9915",NULL,NULL,""
11841,3000.00,"2016-08-11","1432-1203",NULL,NULL,""
11842,3000.00,"2016-08-11","1936-4776",NULL,NULL,""
11843,3000.00,"2016-08-11","1874-6306",NULL,NULL,""
11844,3000.00,"2016-08-11","1572-851X",NULL,NULL,""
11845,3000.00,"2016-08-11","2366-6048",NULL,NULL,""
11846,3000.00,"2016-08-11","1572-8501",NULL,NULL,""
11847,3000.00,"2016-08-11","1573-5117",NULL,NULL,""
11848,3000.00,"2016-08-11","1435-0157",NULL,NULL,""
11849,3000.00,"2016-08-11","1572-9540",NULL,NULL,""
11850,3000.00,"2016-08-11","1616-3915",NULL,NULL,""
11851,3000.00,"2016-08-11","1432-1211",NULL,NULL,""
11852,3000.00,"2016-08-11","1559-0755",NULL,NULL,""
11853,3000.00,"2016-08-11","1543-706X",NULL,NULL,""
11854,3000.00,"2016-08-11","1475-2689",NULL,NULL,""
11855,3000.00,"2016-08-11","2366-3278",NULL,NULL,""
11856,3000.00,"2016-08-11","2363-8400",NULL,NULL,""
11857,3000.00,"2016-08-11","2199-7411",NULL,NULL,""
11858,3000.00,"2016-08-11","0019-5308",NULL,NULL,""
11859,3000.00,"2016-08-11","0973-7707",NULL,NULL,""
11860,3000.00,"2016-08-11","0974-0252",NULL,NULL,""
11861,3000.00,"2016-08-11","1439-0973",NULL,NULL,""
11862,3000.00,"2016-08-11","1573-2576",NULL,NULL,""
11863,3000.00,"2016-08-11","1420-908X",NULL,NULL,""
11864,3000.00,"2016-08-11","1568-5608",NULL,NULL,""
11865,3000.00,"2016-08-11","1432-122X",NULL,NULL,""
11866,3000.00,"2016-08-11","1573-7659",NULL,NULL,""
11867,3000.00,"2016-08-11","1617-9854",NULL,NULL,""
11868,3000.00,"2016-08-11","1572-9419",NULL,NULL,""
11869,3000.00,"2016-08-11","1573-7667",NULL,NULL,""
11870,3000.00,"2016-08-11","1943-4294",NULL,NULL,""
11871,3000.00,"2016-08-11","1614-5054",NULL,NULL,""
11872,3000.00,"2016-08-11","1573-1758",NULL,NULL,""
11873,3000.00,"2016-08-11","2364-4184",NULL,NULL,""
11874,3000.00,"2016-08-11","1420-9098",NULL,NULL,""
11875,3000.00,"2016-08-11","1573-1952",NULL,NULL,""
11876,3000.00,"2016-08-11","1420-8989",NULL,NULL,""
11877,3000.00,"2016-08-11","1936-3567",NULL,NULL,""
11878,3000.00,"2016-08-11","2199-854X",NULL,NULL,""
11879,3000.00,"2016-08-11","1861-2784",NULL,NULL,""
11880,3000.00,"2016-08-11","1432-1238",NULL,NULL,""
11881,3000.00,"2016-08-11","1573-1790",NULL,NULL,""
11882,3000.00,"2016-08-11","1867-1462",NULL,NULL,""
11883,3000.00,"2016-08-11","1613-964X",NULL,NULL,""
11884,3000.00,"2016-08-11","1970-9366",NULL,NULL,""
11885,3000.00,"2016-08-11","1573-966X",NULL,NULL,""
11886,3000.00,"2016-08-11","1432-1246",NULL,NULL,""
11887,3000.00,"2016-08-11","2192-3183",NULL,NULL,""
11888,3000.00,"2016-08-11","1612-4812",NULL,NULL,""
11889,3000.00,"2016-08-11","1555-1938",NULL,NULL,""
11890,3000.00,"2016-08-11","1573-1553",NULL,NULL,""
11891,3000.00,"2016-08-11","1433-3015",NULL,NULL,""
11892,3000.00,"2016-08-11","1573-3246",NULL,NULL,""
11893,3000.00,"2016-08-11","2199-5796",NULL,NULL,""
11894,3000.00,"2016-08-11","2364-5059",NULL,NULL,""
11895,3000.00,"2016-08-11","1560-4306",NULL,NULL,""
11896,3000.00,"2016-08-11","1532-7558",NULL,NULL,""
11897,3000.00,"2016-08-11","1432-1254",NULL,NULL,""
11898,3000.00,"2016-08-11","1573-0743",NULL,NULL,""
11899,3000.00,"2016-08-11","2383-3874",NULL,NULL,""
11900,3000.00,"2016-08-11","1874-6292",NULL,NULL,""
11901,3000.00,"2016-08-11","1437-7772",NULL,NULL,""
11902,3000.00,"2016-08-11","2210-7711",NULL,NULL,""
11903,3000.00,"2016-08-11","1432-1262",NULL,NULL,""
11904,3000.00,"2016-08-11","1861-6429",NULL,NULL,""
11905,3000.00,"2016-08-11","1573-1405",NULL,NULL,""
11906,3000.00,"2016-08-11","1556-1615",NULL,NULL,""
11907,3000.00,"2016-08-11","2364-4168",NULL,NULL,""
11908,3000.00,"2016-08-11","1432-1300",NULL,NULL,""
11909,3000.00,"2016-08-11","1433-2825",NULL,NULL,""
11910,3000.00,"2016-08-11","2195-2698",NULL,NULL,""
11911,3000.00,"2016-08-11","1878-4658",NULL,NULL,""
11912,3000.00,"2016-08-11","1437-3262",NULL,NULL,""
11913,3000.00,"2016-08-11","1573-1782",NULL,NULL,""
11914,3000.00,"2016-08-11","1735-2630",NULL,NULL,""
11915,3000.00,"2016-08-11","2364-0006",NULL,NULL,""
11916,3000.00,"2016-08-11","1573-2673",NULL,NULL,""
11917,3000.00,"2016-08-11","2199-3211",NULL,NULL,""
11918,3000.00,"2016-08-11","1432-1270",NULL,NULL,""
11919,3000.00,"2016-08-11","2199-9279",NULL,NULL,""
11920,3000.00,"2016-08-11","2199-9031",NULL,NULL,""
11921,3000.00,"2016-08-11","1574-9282",NULL,NULL,""
11922,3000.00,"2016-08-11","1573-7748",NULL,NULL,""
11923,3000.00,"2016-08-11","1615-5270",NULL,NULL,""
11924,3000.00,"2016-08-11","1868-8659",NULL,NULL,""
11925,3000.00,"2016-08-11","1955-2505",NULL,NULL,""
11926,3000.00,"2016-08-11","1865-4584",NULL,NULL,""
11927,3000.00,"2016-08-11","1437-1596",NULL,NULL,""
11928,3000.00,"2016-08-11","1614-7502",NULL,NULL,""
11929,3000.00,"2016-08-11","1868-808X",NULL,NULL,""
11930,3000.00,"2016-08-11","1960-6214",NULL,NULL,""
11931,3000.00,"2016-08-11","1573-8841",NULL,NULL,""
11932,3000.00,"2016-08-11","1557-1882",NULL,NULL,""
11933,3000.00,"2016-08-11","2163-3193",NULL,NULL,""
11934,3000.00,"2016-08-11","1869-103X",NULL,NULL,""
11935,3000.00,"2016-08-11","2192-662X",NULL,NULL,""
11936,3000.00,"2016-08-11","1573-7640",NULL,NULL,""
11937,3000.00,"2016-08-11","1573-3904",NULL,NULL,""
11938,3000.00,"2016-08-11","1572-8684",NULL,NULL,""
11939,3000.00,"2016-08-11","1573-3416",NULL,NULL,""
11940,3000.00,"2016-08-11","2198-0810",NULL,NULL,""
11941,3000.00,"2016-08-11","1573-8604",NULL,NULL,""
11942,3000.00,"2016-08-11","1661-8564",NULL,NULL,""
11943,3000.00,"2016-08-11","2198-9753",NULL,NULL,""
11944,3000.00,"2016-08-11","1573-1774",NULL,NULL,""
11945,3000.00,"2016-08-11","1875-4805",NULL,NULL,""
11946,3000.00,"2016-08-11","1433-2787",NULL,NULL,""
11947,3000.00,"2016-08-11","1572-8110",NULL,NULL,""
11948,3000.00,"2016-08-11","1867-223X",NULL,NULL,""
11949,3000.00,"2016-08-11","1573-1804",NULL,NULL,""
11950,3000.00,"2016-08-11","1572-9575",NULL,NULL,""
11951,3000.00,"2016-08-11","1572-9567",NULL,NULL,""
11952,3000.00,"2016-08-11","1572-8129",NULL,NULL,""
11953,3000.00,"2016-08-11","1573-2630",NULL,NULL,""
11954,3000.00,"2016-08-11","1432-5195",NULL,NULL,""
11955,3000.00,"2016-08-11","1863-4613",NULL,NULL,""
11956,3000.00,"2016-08-11","1573-0638",NULL,NULL,""
11957,3000.00,"2016-08-11","1865-1992",NULL,NULL,""
11958,3000.00,"2016-08-11","2213-5154",NULL,NULL,""
11959,3000.00,"2016-08-11","1573-6970",NULL,NULL,""
11960,3000.00,"2016-08-11","1433-3023",NULL,NULL,""
11961,3000.00,"2016-08-11","1573-2584",NULL,NULL,""
11962,3000.00,"2016-08-11","1432-1289",NULL,NULL,""
11963,3000.00,"2016-08-11","1432-1297",NULL,NULL,""
11964,3000.00,"2016-08-11","1439-1104",NULL,NULL,""
11965,3000.00,"2016-08-11","1573-0646",NULL,NULL,""
11966,3000.00,"2016-08-11","1862-0760",NULL,NULL,""
11967,3000.00,"2016-08-11","2364-1819",NULL,NULL,""
11968,3000.00,"2016-08-11","2364-1843",NULL,NULL,""
11969,3000.00,"2016-08-11","2364-1827",NULL,NULL,""
11970,3000.00,"2016-08-11","2364-1835",NULL,NULL,""
11971,3000.00,"2016-08-11","1735-5265",NULL,NULL,""
11972,3000.00,"2016-08-11","1863-4362",NULL,NULL,""
11973,3000.00,"2016-08-11","1432-1319",NULL,NULL,""
11974,3000.00,"2016-08-11","2199-3238",NULL,NULL,""
11975,3000.00,"2016-08-11","1869-7135",NULL,NULL,""
11976,3000.00,"2016-08-11","1868-937X",NULL,NULL,""
11977,3000.00,"2016-08-11","1432-1327",NULL,NULL,""
11978,3000.00,"2016-08-11","1572-8579",NULL,NULL,""
11979,3000.00,"2016-08-11","2364-4869",NULL,NULL,""
11980,3000.00,"2016-08-11","1543-1851",NULL,NULL,""
11981,3000.00,"2016-08-11","1573-2835",NULL,NULL,""
11982,3000.00,"2016-08-11","1572-8544",NULL,NULL,""
11983,3000.00,"2016-08-11","1552-7824",NULL,NULL,""
11984,3000.00,"2016-08-11","1573-3440",NULL,NULL,""
