id,article_influence,est_article_influence,"date_stamp","journal_id",ai_percentile,cost_effectiveness,ef_percentile,eigenfactor,efn
2226,0.0561075,NULL,"2008-12-31","1405-3195",NULL,NULL,NULL,NULL,NULL
2227,0.8732210,NULL,"2008-12-31","1472-9792",NULL,NULL,NULL,NULL,NULL
2228,0.6183650,NULL,"2008-12-31","1748-717X",NULL,NULL,NULL,NULL,NULL
2229,1.2831200,NULL,"2008-12-31","1465-9921",NULL,NULL,NULL,NULL,NULL
2230,0.6361320,NULL,"2008-12-31","0010-7824",NULL,NULL,NULL,NULL,NULL
2231,1.4796400,NULL,"2008-12-31","1534-7362",NULL,NULL,NULL,NULL,NULL
2232,0.1455260,NULL,"2008-12-31","1212-1800",NULL,NULL,NULL,NULL,NULL
2233,1.3174700,NULL,"2008-12-31","1434-4610",NULL,NULL,NULL,NULL,NULL
2234,0.4678960,NULL,"2008-12-31","1554-9178",NULL,NULL,NULL,NULL,NULL
2235,0.3508120,NULL,"2008-12-31","1294-4475",NULL,NULL,NULL,NULL,NULL
2236,1.1583700,NULL,"2008-12-31","0010-9452",NULL,NULL,NULL,NULL,NULL
2237,0.0664110,NULL,"2008-12-31","1996-0808",NULL,NULL,NULL,NULL,NULL
2238,2.1329900,NULL,"2008-12-31","0010-0277",NULL,NULL,NULL,NULL,NULL
2239,0.1273790,NULL,"2008-12-31","1443-458X",NULL,NULL,NULL,NULL,NULL
2240,0.3084640,NULL,"2008-12-31","0147-958X",NULL,NULL,NULL,NULL,NULL
2241,0.1614960,NULL,"2008-12-31","1303-2968",NULL,NULL,NULL,NULL,NULL
2242,0.5975560,NULL,"2008-12-31","1081-3810",NULL,NULL,NULL,NULL,NULL
2243,0.3062390,NULL,"2008-12-31","0263-2241",NULL,NULL,NULL,NULL,NULL
2244,0.3358350,NULL,"2008-12-31","0264-2751",NULL,NULL,NULL,NULL,NULL
2245,0.1805920,NULL,"2008-12-31","0185-3880",NULL,NULL,NULL,NULL,NULL
2246,0.2025070,NULL,"2008-12-31","1752-153X",NULL,NULL,NULL,NULL,NULL
2247,1.5149900,NULL,"2008-12-31","0012-3692",NULL,NULL,NULL,NULL,NULL
2248,0.8471670,NULL,"2008-12-31","0045-6535",NULL,NULL,NULL,NULL,NULL
2249,3.8600100,NULL,"2008-12-31","1474-760X",NULL,NULL,NULL,NULL,NULL
2250,0.1224180,NULL,"2008-12-31","0360-7275",NULL,NULL,NULL,NULL,NULL
2251,0.1164880,NULL,"2008-12-31","0352-9568",NULL,NULL,NULL,NULL,NULL
2252,2.3178300,NULL,"2008-12-31","1749-8104",NULL,NULL,NULL,NULL,NULL
2253,0.4365320,NULL,"2008-12-31","1098-4402",NULL,NULL,NULL,NULL,NULL
2254,18.8714000,NULL,"2008-12-31","0092-8674",NULL,NULL,NULL,NULL,NULL
2255,0.7160380,NULL,"2008-12-31","0341-8162",NULL,NULL,NULL,NULL,NULL
2256,1.4859400,NULL,"2008-12-31","0008-6223",NULL,NULL,NULL,NULL,NULL
2257,0.6333020,NULL,"2008-12-31","0364-5916",NULL,NULL,NULL,NULL,NULL
2258,0.1938210,NULL,"2008-12-31","0023-9356",NULL,NULL,NULL,NULL,NULL
2259,2.0634800,NULL,"2008-12-31","1745-6150",NULL,NULL,NULL,NULL,NULL
2260,6.8760100,NULL,"2008-12-31","1744-4292",NULL,NULL,NULL,NULL,NULL
2261,0.3712050,NULL,"2008-12-31","0305-4179",NULL,NULL,NULL,NULL,NULL
2262,0.2958450,NULL,"2008-12-31","0253-4134",NULL,NULL,NULL,NULL,NULL
2263,0.0880607,NULL,"2008-12-31","1212-1819",NULL,NULL,NULL,NULL,NULL
2264,1.5987000,NULL,"2008-12-31","1467-3037",NULL,NULL,NULL,NULL,NULL
2265,0.7196410,NULL,"2008-12-31","1488-2159",NULL,NULL,NULL,NULL,NULL
2266,1.5725400,NULL,"2008-12-31","8756-3282",NULL,NULL,NULL,NULL,NULL
2267,1.1536700,NULL,"2008-12-31","1475-925X",NULL,NULL,NULL,NULL,NULL
2268,1.0542800,NULL,"2008-12-31","1708-3087",NULL,NULL,NULL,NULL,NULL
2269,1.1495800,NULL,"2008-12-31","1538-4721",NULL,NULL,NULL,NULL,NULL
2270,0.4789150,NULL,"2008-12-31","0896-5803",NULL,NULL,NULL,NULL,NULL
2271,0.4727030,NULL,"2008-12-31","0303-2647",NULL,NULL,NULL,NULL,NULL
2272,0.2392300,NULL,"2008-12-31","1475-4916",NULL,NULL,NULL,NULL,NULL
2273,0.3475410,NULL,"2008-12-31","1537-744X",NULL,NULL,NULL,NULL,NULL
2274,1.8477400,NULL,"2008-12-31","0142-9612",NULL,NULL,NULL,NULL,NULL
2275,0.3433990,NULL,"2008-12-31","1045-1056",NULL,NULL,NULL,NULL,NULL
2276,0.4990360,NULL,"2008-12-31","0742-3225",NULL,NULL,NULL,NULL,NULL
2277,0.1806910,NULL,"2008-12-31","1565-1088",NULL,NULL,NULL,NULL,NULL
2278,1.1863800,NULL,"2008-12-31","0300-9084",NULL,NULL,NULL,NULL,NULL
2279,0.2801360,NULL,"2008-12-31","0146-4833",NULL,NULL,NULL,NULL,NULL
2280,0.5908100,NULL,"2008-12-31","1660-3397",NULL,NULL,NULL,NULL,NULL
2281,0.2607430,NULL,"2008-12-31","1860-5397",NULL,NULL,NULL,NULL,NULL
2282,0.3810020,NULL,"2008-12-31","1424-8220",NULL,NULL,NULL,NULL,NULL
2283,0.6496330,NULL,"2008-12-31","1687-1499",NULL,NULL,NULL,NULL,NULL
2284,2.8293100,NULL,"2008-12-31","1477-7525",NULL,NULL,NULL,NULL,NULL
2285,0.5737690,NULL,"2008-12-31","1471-230X",NULL,NULL,NULL,NULL,NULL
2286,1.8786300,NULL,"2008-12-31","0042-9686",NULL,NULL,NULL,NULL,NULL
2287,1.7717200,NULL,"2008-12-31","0003-0090",NULL,NULL,NULL,NULL,NULL
2288,1.4296600,NULL,"2008-12-31","1478-6362",NULL,NULL,NULL,NULL,NULL
2289,1.2421600,NULL,"2008-12-31","0005-1098",NULL,NULL,NULL,NULL,NULL
2290,1.0180200,NULL,"2008-12-31","1748-9326",NULL,NULL,NULL,NULL,NULL
2291,0.0000000,NULL,"2008-12-31","1674-2001",NULL,NULL,NULL,NULL,NULL
2292,0.6518660,NULL,"2008-12-31","1932-1058",NULL,NULL,NULL,NULL,NULL
2293,0.2628830,NULL,"2008-12-31","0187-6236",NULL,NULL,NULL,NULL,NULL
2294,1.3402000,NULL,"2008-12-31","0021-9150",NULL,NULL,NULL,NULL,NULL
2295,0.0516345,NULL,"2008-12-31","0185-1667",NULL,NULL,NULL,NULL,NULL
2296,0.8485350,NULL,"2008-12-31","1559-4106",NULL,NULL,NULL,NULL,NULL
2297,0.3435720,NULL,"2008-12-31","1529-9120",NULL,NULL,NULL,NULL,NULL
2298,1.0558600,NULL,"2008-12-31","1750-1172",NULL,NULL,NULL,NULL,NULL
2299,3.2156400,NULL,"2008-12-31","1476-4598",NULL,NULL,NULL,NULL,NULL
2300,0.9361720,NULL,"2008-12-31","1748-7188",NULL,NULL,NULL,NULL,NULL
2301,1.8628900,NULL,"2008-12-31","1367-2630",NULL,NULL,NULL,NULL,NULL
2302,0.4915530,NULL,"2008-12-31","1676-5680",NULL,NULL,NULL,NULL,NULL
2303,1.1117900,NULL,"2008-12-31","1743-0003",NULL,NULL,NULL,NULL,NULL
2304,0.4481850,NULL,"2008-12-31","1432-0665",NULL,NULL,NULL,NULL,NULL
2305,0.4596760,NULL,"2008-12-31","0044-8486",NULL,NULL,NULL,NULL,NULL
2306,1.1518300,NULL,"2008-12-31","0022-3859",NULL,NULL,NULL,NULL,NULL
2307,1.7534100,NULL,"2008-12-31","1743-7075",NULL,NULL,NULL,NULL,NULL
2308,0.0814666,NULL,"2008-12-31","1133-455X",NULL,NULL,NULL,NULL,NULL
2309,0.8347850,NULL,"2008-12-31","1559-8985",NULL,NULL,NULL,NULL,NULL
2310,0.7431110,NULL,"2008-12-31","0195-6663",NULL,NULL,NULL,NULL,NULL
2311,0.2377260,NULL,"2008-12-31","0918-7960",NULL,NULL,NULL,NULL,NULL
2312,0.2191360,NULL,"2008-12-31","0003-5521",NULL,NULL,NULL,NULL,NULL
2313,1.6290800,NULL,"2008-12-31","1752-0509",NULL,NULL,NULL,NULL,NULL
2314,0.1260500,NULL,"2008-12-31","0256-4947",NULL,NULL,NULL,NULL,NULL
2315,0.2727160,NULL,"2008-12-31","1790-045X",NULL,NULL,NULL,NULL,NULL
2316,0.5759680,NULL,"2008-12-31","1229-845X",NULL,NULL,NULL,NULL,NULL
2317,0.3694820,NULL,"2008-12-31","1020-4989",NULL,NULL,NULL,NULL,NULL
2318,0.2008930,NULL,"2008-12-31","1349-2543",NULL,NULL,NULL,NULL,NULL
2319,1.2878800,NULL,"2008-12-31","1740-2522",NULL,NULL,NULL,NULL,NULL
2320,0.9589640,NULL,"2008-12-31","1239-629X",NULL,NULL,NULL,NULL,NULL
2321,0.4262410,NULL,"2008-12-31","1075-9964",NULL,NULL,NULL,NULL,NULL
2322,1.1219300,NULL,"2008-12-31","1476-511X",NULL,NULL,NULL,NULL,NULL
2323,1.1990500,NULL,"2008-12-31","1477-5956",NULL,NULL,NULL,NULL,NULL
2324,0.9646380,NULL,"2008-12-31","1743-422X",NULL,NULL,NULL,NULL,NULL
2325,0.6175840,NULL,"2008-12-31","1526-9914",NULL,NULL,NULL,NULL,NULL
2326,0.2453070,NULL,"2008-12-31","0373-2029",NULL,NULL,NULL,NULL,NULL
2327,1.7315900,NULL,"2008-12-31","1471-2105",NULL,NULL,NULL,NULL,NULL
2328,0.7302840,NULL,"2008-12-31","1471-2474",NULL,NULL,NULL,NULL,NULL
2329,1.6242900,NULL,"2008-12-31","1471-2164",NULL,NULL,NULL,NULL,NULL
2330,2.1447500,NULL,"2008-12-31","1742-2094",NULL,NULL,NULL,NULL,NULL
2331,0.4043320,NULL,"2008-12-31","1280-9659",NULL,NULL,NULL,NULL,NULL
2332,0.9166070,NULL,"2008-12-31","1435-9871",NULL,NULL,NULL,NULL,NULL
2333,0.6667900,NULL,"2008-12-31","0741-8329",NULL,NULL,NULL,NULL,NULL
2334,0.6392180,NULL,"2008-12-31","1745-6215",NULL,NULL,NULL,NULL,NULL
2335,1.1948700,NULL,"2008-12-31","1536-9323",NULL,NULL,NULL,NULL,NULL
2336,1.5223000,NULL,"2008-12-31","1742-4690",NULL,NULL,NULL,NULL,NULL
2337,0.8289680,NULL,"2008-12-31","1077-8926",NULL,NULL,NULL,NULL,NULL
2338,1.6897500,NULL,"2008-12-31","1465-5411",NULL,NULL,NULL,NULL,NULL
2339,0.1294470,NULL,"2008-12-31","1436-4522",NULL,NULL,NULL,NULL,NULL
2340,0.1324850,NULL,"2008-12-31","0350-820X",NULL,NULL,NULL,NULL,NULL
2341,2.8606900,NULL,"2008-12-31","1741-7007",NULL,NULL,NULL,NULL,NULL
2342,0.5018150,NULL,"2008-12-31","1094-3501",NULL,NULL,NULL,NULL,NULL
2343,1.4313400,NULL,"2008-12-31","1744-8069",NULL,NULL,NULL,NULL,NULL
2344,1.0205300,NULL,"2008-12-31","1567-7249",NULL,NULL,NULL,NULL,NULL
2345,0.7055790,NULL,"2008-12-31","1567-5394",NULL,NULL,NULL,NULL,NULL
2346,2.8437800,NULL,"2008-12-31","1741-7015",NULL,NULL,NULL,NULL,NULL
2347,0.0707489,NULL,"2008-12-31","1678-9199",NULL,NULL,NULL,NULL,NULL
2348,2.0433000,NULL,"2008-12-31","1471-2229",NULL,NULL,NULL,NULL,NULL
2349,0.1038280,NULL,"2008-12-31","1217-8837",NULL,NULL,NULL,NULL,NULL
2350,0.3593910,NULL,"2008-12-31","0065-1400",NULL,NULL,NULL,NULL,NULL
2351,0.2494270,NULL,"2008-12-31","0386-300X",NULL,NULL,NULL,NULL,NULL
2352,1.0197000,NULL,"2008-12-31","1471-2377",NULL,NULL,NULL,NULL,NULL
2353,0.5666360,NULL,"2008-12-31","0001-527X",NULL,NULL,NULL,NULL,NULL
2354,0.8956730,NULL,"2008-12-31","1239-9736",NULL,NULL,NULL,NULL,NULL
2355,0.9100020,NULL,"2008-12-31","1094-8074",NULL,NULL,NULL,NULL,NULL
2356,4.1046800,NULL,"2008-12-31","1473-2262",NULL,NULL,NULL,NULL,NULL
2357,0.3638130,NULL,"2008-12-31","1021-5506",NULL,NULL,NULL,NULL,NULL
2358,0.2635870,NULL,"2009-12-31","1374-8505",NULL,NULL,NULL,NULL,NULL
2359,8.2654700,NULL,"2009-12-31","0896-6273",NULL,NULL,NULL,NULL,NULL
2360,1.5927700,NULL,"2009-12-31","1748-9326",NULL,NULL,NULL,NULL,NULL
2361,1.3945000,NULL,"2009-12-31","1742-4690",NULL,NULL,NULL,NULL,NULL
2362,0.1276990,NULL,"2009-12-31","0376-4710",NULL,NULL,NULL,NULL,NULL
2363,0.0873730,NULL,"2009-12-31","1678-9199",NULL,NULL,NULL,NULL,NULL
2364,0.0614207,NULL,"2009-12-31","0185-3325",NULL,NULL,NULL,NULL,NULL
2365,0.1572920,NULL,"2009-12-31","1443-458X",NULL,NULL,NULL,NULL,NULL
2366,0.4456930,NULL,"2009-12-31","0375-6505",NULL,NULL,NULL,NULL,NULL
2367,0.0438234,NULL,"2009-12-31","1600-5368",NULL,NULL,NULL,NULL,NULL
2368,0.9038290,NULL,"2009-12-31","1471-2172",NULL,NULL,NULL,NULL,NULL
2369,0.2452240,NULL,"2009-12-31","0031-9406",NULL,NULL,NULL,NULL,NULL
2370,0.3080510,NULL,"2009-12-31","1280-9551",NULL,NULL,NULL,NULL,NULL
2371,0.7041860,NULL,"2009-12-31","0196-9781",NULL,NULL,NULL,NULL,NULL
2372,0.9301780,NULL,"2009-12-31","1043-4666",NULL,NULL,NULL,NULL,NULL
2373,0.0000000,NULL,"2009-12-31","1538-6279",NULL,NULL,NULL,NULL,NULL
2374,0.2857550,NULL,"2009-12-31","0217-2445",NULL,NULL,NULL,NULL,NULL
2375,1.7852900,NULL,"2009-12-31","1467-3037",NULL,NULL,NULL,NULL,NULL
2376,0.5646780,NULL,"2009-12-31","0264-2751",NULL,NULL,NULL,NULL,NULL
2377,0.0572200,NULL,"2009-12-31","1433-0563",NULL,NULL,NULL,NULL,NULL
2378,0.6819080,NULL,"2009-12-31","0090-4295",NULL,NULL,NULL,NULL,NULL
2379,0.2841550,NULL,"2009-12-31","1368-1613",NULL,NULL,NULL,NULL,NULL
2380,0.6644090,NULL,"2009-12-31","0300-9572",NULL,NULL,NULL,NULL,NULL
2381,0.7907540,NULL,"2009-12-31","1077-8926",NULL,NULL,NULL,NULL,NULL
2382,0.2749560,NULL,"2009-12-31","0017-808X",NULL,NULL,NULL,NULL,NULL
2383,0.0689395,NULL,"2009-12-31","1405-3195",NULL,NULL,NULL,NULL,NULL
2384,0.5911680,NULL,"2009-12-31","0016-8076",NULL,NULL,NULL,NULL,NULL
2385,0.8708950,NULL,"2009-12-31","0264-410X",NULL,NULL,NULL,NULL,NULL
2386,0.1301120,NULL,"2009-12-31","0350-820X",NULL,NULL,NULL,NULL,NULL
2387,0.3172270,NULL,"2009-12-31","0717-3458",NULL,NULL,NULL,NULL,NULL
2388,0.3487680,NULL,"2009-12-31","1537-744X",NULL,NULL,NULL,NULL,NULL
2389,0.6788070,NULL,"2009-12-31","0029-3571",NULL,NULL,NULL,NULL,NULL
2390,1.6289500,NULL,"2009-12-31","0161-6420",NULL,NULL,NULL,NULL,NULL
2391,0.1857120,NULL,"2009-12-31","1436-4522",NULL,NULL,NULL,NULL,NULL
2392,1.1488400,NULL,"2009-12-31","1471-2199",NULL,NULL,NULL,NULL,NULL
2393,0.8114980,NULL,"2009-12-31","1535-7414",NULL,NULL,NULL,NULL,NULL
2394,0.6387090,NULL,"2009-12-31","0010-7824",NULL,NULL,NULL,NULL,NULL
2395,1.6022700,NULL,"2009-12-31","1548-7660",NULL,NULL,NULL,NULL,NULL
2396,1.1946100,NULL,"2009-12-31","1471-2121",NULL,NULL,NULL,NULL,NULL
2397,1.1962900,NULL,"2009-12-31","1467-4866",NULL,NULL,NULL,NULL,NULL
2398,0.7757530,NULL,"2009-12-31","0341-8162",NULL,NULL,NULL,NULL,NULL
2399,0.6460410,NULL,"2009-12-31","0147-619X",NULL,NULL,NULL,NULL,NULL
2400,0.5081570,NULL,"2009-12-31","1044-677X",NULL,NULL,NULL,NULL,NULL
2401,0.3095930,NULL,"2009-12-31","0016-3287",NULL,NULL,NULL,NULL,NULL
2402,1.6620200,NULL,"2009-12-31","1471-213X",NULL,NULL,NULL,NULL,NULL
2403,0.5307010,NULL,"2009-12-31","1075-9964",NULL,NULL,NULL,NULL,NULL
2404,0.5138690,NULL,"2009-12-31","0748-7711",NULL,NULL,NULL,NULL,NULL
2405,0.4274420,NULL,"2009-12-31","0001-527X",NULL,NULL,NULL,NULL,NULL
2406,3.5830100,NULL,"2009-12-31","1474-760X",NULL,NULL,NULL,NULL,NULL
2407,0.6636180,NULL,"2009-12-31","0742-3225",NULL,NULL,NULL,NULL,NULL
2408,0.4725720,NULL,"2009-12-31","0044-8486",NULL,NULL,NULL,NULL,NULL
2409,1.2354800,NULL,"2009-12-31","1094-4087",NULL,NULL,NULL,NULL,NULL
2410,0.7149970,NULL,"2009-12-31","0360-5442",NULL,NULL,NULL,NULL,NULL
2411,0.4238990,NULL,"2009-12-31","0015-704X",NULL,NULL,NULL,NULL,NULL
2412,0.6024030,NULL,"2009-12-31","1471-230X",NULL,NULL,NULL,NULL,NULL
2413,0.4979280,NULL,"2009-12-31","0944-7113",NULL,NULL,NULL,NULL,NULL
2414,0.7018990,NULL,"2009-12-31","1083-589X",NULL,NULL,NULL,NULL,NULL
2415,1.5146500,NULL,"2009-12-31","1471-2105",NULL,NULL,NULL,NULL,NULL
2416,1.2673200,NULL,"2009-12-31","0021-9150",NULL,NULL,NULL,NULL,NULL
2417,0.3745490,NULL,"2009-12-31","0016-6995",NULL,NULL,NULL,NULL,NULL
2418,1.3355100,NULL,"2009-12-31","1438-8871",NULL,NULL,NULL,NULL,NULL
2419,0.3343750,NULL,"2009-12-31","0011-2275",NULL,NULL,NULL,NULL,NULL
2420,0.4928580,NULL,"2009-12-31","0378-5122",NULL,NULL,NULL,NULL,NULL
2421,0.1929390,NULL,"2009-12-31","0185-3880",NULL,NULL,NULL,NULL,NULL
2422,0.6253510,NULL,"2009-12-31","0944-2006",NULL,NULL,NULL,NULL,NULL
2423,0.7913410,NULL,"2009-12-31","0040-4020",NULL,NULL,NULL,NULL,NULL
2424,1.3189300,NULL,"2009-12-31","1434-4610",NULL,NULL,NULL,NULL,NULL
2425,0.4827830,NULL,"2009-12-31","1559-8985",NULL,NULL,NULL,NULL,NULL
2426,1.7024500,NULL,"2009-12-31","1046-2023",NULL,NULL,NULL,NULL,NULL
2427,1.2744800,NULL,"2009-12-31","0160-2896",NULL,NULL,NULL,NULL,NULL
2428,0.0109424,NULL,"2009-12-31","0377-2063",NULL,NULL,NULL,NULL,NULL
2429,0.1363310,NULL,"2009-12-31","0213-6163",NULL,NULL,NULL,NULL,NULL
2430,0.3935610,NULL,"2009-12-31","1530-9932",NULL,NULL,NULL,NULL,NULL
2431,0.3200520,NULL,"2009-12-31","1021-5506",NULL,NULL,NULL,NULL,NULL
2432,0.1670900,NULL,"2009-12-31","1217-8837",NULL,NULL,NULL,NULL,NULL
2433,0.8120980,NULL,"2009-12-31","1471-2474",NULL,NULL,NULL,NULL,NULL
2434,0.4594250,NULL,"2009-12-31","0971-5916",NULL,NULL,NULL,NULL,NULL
2435,0.7883030,NULL,"2009-12-31","0161-813X",NULL,NULL,NULL,NULL,NULL
2436,0.8686440,NULL,"2009-12-31","1472-9792",NULL,NULL,NULL,NULL,NULL
2437,1.2954000,NULL,"2009-12-31","1534-7362",NULL,NULL,NULL,NULL,NULL
2438,0.0637012,NULL,"2009-12-31","1000-324X",NULL,NULL,NULL,NULL,NULL
2439,0.0735594,NULL,"2009-12-31","1733-3490",NULL,NULL,NULL,NULL,NULL
2440,0.5251210,NULL,"2009-12-31","1068-9613",NULL,NULL,NULL,NULL,NULL
2441,0.6916980,NULL,"2009-12-31","0163-3864",NULL,NULL,NULL,NULL,NULL
2442,0.5216430,NULL,"2009-12-31","0041-0101",NULL,NULL,NULL,NULL,NULL
2443,0.4458300,NULL,"2009-12-31","0141-9382",NULL,NULL,NULL,NULL,NULL
2444,0.2943420,NULL,"2009-12-31","0263-2241",NULL,NULL,NULL,NULL,NULL
2445,0.5123470,NULL,"2009-12-31","0011-2240",NULL,NULL,NULL,NULL,NULL
2446,0.1168380,NULL,"2009-12-31","1230-3666",NULL,NULL,NULL,NULL,NULL
2447,0.3993570,NULL,"2009-12-31","0025-7273",NULL,NULL,NULL,NULL,NULL
2448,0.9543000,NULL,"2009-12-31","1471-2377",NULL,NULL,NULL,NULL,NULL
2449,0.7668520,NULL,"2009-12-31","0305-0483",NULL,NULL,NULL,NULL,NULL
2450,0.2450020,NULL,"2009-12-31","0078-3234",NULL,NULL,NULL,NULL,NULL
2451,0.3681770,NULL,"2009-12-31","1420-3049",NULL,NULL,NULL,NULL,NULL
2452,0.5354160,NULL,"2009-12-31","0146-4833",NULL,NULL,NULL,NULL,NULL
2453,0.1495430,NULL,"2009-12-31","0046-1121",NULL,NULL,NULL,NULL,NULL
2454,0.9854660,NULL,"2009-12-31","0304-3991",NULL,NULL,NULL,NULL,NULL
2455,20.1237000,NULL,"2009-12-31","0092-8674",NULL,NULL,NULL,NULL,NULL
2456,1.3114400,NULL,"2009-12-31","0010-9452",NULL,NULL,NULL,NULL,NULL
2457,0.1763560,NULL,"2009-12-31","0373-2029",NULL,NULL,NULL,NULL,NULL
2458,1.7061800,NULL,"2009-12-31","0028-3932",NULL,NULL,NULL,NULL,NULL
2459,0.2802490,NULL,"2009-12-31","0028-3886",NULL,NULL,NULL,NULL,NULL
2460,0.2379170,NULL,"2009-12-31","1433-5158",NULL,NULL,NULL,NULL,NULL
2461,1.0345500,NULL,"2009-12-31","1708-3087",NULL,NULL,NULL,NULL,NULL
2462,1.6010400,NULL,"2009-12-31","1744-8069",NULL,NULL,NULL,NULL,NULL
2463,0.4577000,NULL,"2009-12-31","0304-386X",NULL,NULL,NULL,NULL,NULL
2464,0.1332380,NULL,"2009-12-31","0028-3770",NULL,NULL,NULL,NULL,NULL
2465,0.4627310,NULL,"2009-12-31","0037-5330",NULL,NULL,NULL,NULL,NULL
2466,0.7710660,NULL,"2009-12-31","0195-6663",NULL,NULL,NULL,NULL,NULL
2467,1.7111500,NULL,"2009-12-31","0012-3692",NULL,NULL,NULL,NULL,NULL
2468,0.2081300,NULL,"2009-12-31","1607-324X",NULL,NULL,NULL,NULL,NULL
2469,0.3085130,NULL,"2009-12-31","1279-8517",NULL,NULL,NULL,NULL,NULL
2470,0.7445040,NULL,"2009-12-31","0039-9140",NULL,NULL,NULL,NULL,NULL
2471,0.3152660,NULL,"2009-12-31","1860-5397",NULL,NULL,NULL,NULL,NULL
2472,0.6468260,NULL,"2009-12-31","1567-5394",NULL,NULL,NULL,NULL,NULL
2473,2.1751600,NULL,"2009-12-31","1080-6059",NULL,NULL,NULL,NULL,NULL
2474,1.7769400,NULL,"2009-12-31","1476-4598",NULL,NULL,NULL,NULL,NULL
2475,0.8614320,NULL,"2009-12-31","1475-2875",NULL,NULL,NULL,NULL,NULL
2476,1.2482500,NULL,"2009-12-31","0301-4681",NULL,NULL,NULL,NULL,NULL
2477,0.1360920,NULL,"2009-12-31","1300-2163",NULL,NULL,NULL,NULL,NULL
2478,3.1262400,NULL,"2009-12-31","0969-2126",NULL,NULL,NULL,NULL,NULL
2479,0.3575370,NULL,"2009-12-31","0042-207X",NULL,NULL,NULL,NULL,NULL
2480,0.7105830,NULL,"2009-12-31","1365-8050",NULL,NULL,NULL,NULL,NULL
2481,0.4625670,NULL,"2009-12-31","0303-2647",NULL,NULL,NULL,NULL,NULL
2482,1.1319500,NULL,"2009-12-31","1479-5876",NULL,NULL,NULL,NULL,NULL
2483,0.4599370,NULL,"2009-12-31","0041-624X",NULL,NULL,NULL,NULL,NULL
2484,0.6600650,NULL,"2009-12-31","0143-4179",NULL,NULL,NULL,NULL,NULL
2485,0.9553960,NULL,"2009-12-31","0016-7061",NULL,NULL,NULL,NULL,NULL
2486,0.4241880,NULL,"2009-12-31","0386-2194",NULL,NULL,NULL,NULL,NULL
2487,6.5761600,NULL,"2009-12-31","1744-4292",NULL,NULL,NULL,NULL,NULL
2488,1.2741200,NULL,"2009-12-31","0024-4937",NULL,NULL,NULL,NULL,NULL
2489,0.7561310,NULL,"2009-12-31","0026-0495",NULL,NULL,NULL,NULL,NULL
2490,1.2683200,NULL,"2009-12-31","0300-9084",NULL,NULL,NULL,NULL,NULL
2491,0.4324630,NULL,"2009-12-31","0367-2530",NULL,NULL,NULL,NULL,NULL
2492,0.6174860,NULL,"2009-12-31","1660-3397",NULL,NULL,NULL,NULL,NULL
2493,0.7533300,NULL,"2009-12-31","0741-8329",NULL,NULL,NULL,NULL,NULL
2494,0.0510261,NULL,"2009-12-31","0015-1920",NULL,NULL,NULL,NULL,NULL
2495,0.7141630,NULL,"2009-12-31","0039-128X",NULL,NULL,NULL,NULL,NULL
2496,1.1244500,NULL,"2009-12-31","1471-2202",NULL,NULL,NULL,NULL,NULL
2497,0.5248150,NULL,"2009-12-31","0020-1383",NULL,NULL,NULL,NULL,NULL
2498,0.1190980,NULL,"2009-12-31","0256-4947",NULL,NULL,NULL,NULL,NULL
2499,0.4006510,NULL,"2009-12-31","0065-1400",NULL,NULL,NULL,NULL,NULL
2500,0.7669990,NULL,"2009-12-31","1480-9222",NULL,NULL,NULL,NULL,NULL
2501,1.9924100,NULL,"2009-12-31","0042-9686",NULL,NULL,NULL,NULL,NULL
2502,1.9614900,NULL,"2009-12-31","0142-9612",NULL,NULL,NULL,NULL,NULL
2503,0.1195590,NULL,"2009-12-31","1212-1800",NULL,NULL,NULL,NULL,NULL
2504,0.6719440,NULL,"2009-12-31","1081-3810",NULL,NULL,NULL,NULL,NULL
2505,1.7160000,NULL,"2009-12-31","1745-6150",NULL,NULL,NULL,NULL,NULL
2506,0.6431090,NULL,"2009-12-31","0031-3025",NULL,NULL,NULL,NULL,NULL
2507,0.4459300,NULL,"2009-12-31","1424-8220",NULL,NULL,NULL,NULL,NULL
2508,0.4331370,NULL,"2009-12-31","0075-9511",NULL,NULL,NULL,NULL,NULL
2509,0.5963320,NULL,"2009-12-31","1098-4402",NULL,NULL,NULL,NULL,NULL
2510,0.0901162,NULL,"2009-12-31","1612-9830",NULL,NULL,NULL,NULL,NULL
2511,0.7718630,NULL,"2009-12-31","1239-629X",NULL,NULL,NULL,NULL,NULL
2512,1.2374200,NULL,"2009-12-31","1083-6489",NULL,NULL,NULL,NULL,NULL
2513,0.2675650,NULL,"2009-12-31","0011-5029",NULL,NULL,NULL,NULL,NULL
2514,2.1326700,NULL,"2009-12-31","0010-0277",NULL,NULL,NULL,NULL,NULL
2515,1.4336900,NULL,"2009-12-31","1471-2229",NULL,NULL,NULL,NULL,NULL
2516,0.2605860,NULL,"2009-12-31","0730-2347",NULL,NULL,NULL,NULL,NULL
2517,0.6953080,NULL,"2009-12-31","0026-1165",NULL,NULL,NULL,NULL,NULL
2518,0.9010480,NULL,"2009-12-31","1745-6215",NULL,NULL,NULL,NULL,NULL
2519,0.8501030,NULL,"2009-12-31","0031-9422",NULL,NULL,NULL,NULL,NULL
2520,0.6119520,NULL,"2009-12-31","1932-1058",NULL,NULL,NULL,NULL,NULL
2521,0.4968090,NULL,"2009-12-31","0918-7960",NULL,NULL,NULL,NULL,NULL
